[header]
width=32
height=32
tilewidth=21
tileheight=21
orientation=orthogonal

[tilesets]
tileset=spritesheet.png,21,21,0,0

[layer]
type=Tile Layer 1
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,766,766,766,766,766,766,766,766,0,766,766,766,766,766,0,766,766,766,766,766,766,0,737,737,737,737,737,737,0,0,
0,0,766,766,766,766,766,766,766,766,0,766,766,766,766,766,0,766,766,766,766,766,766,0,737,737,767,737,737,737,0,0,
0,0,766,766,0,766,766,0,766,766,0,766,766,0,0,0,0,766,766,0,0,766,766,0,0,0,737,737,0,0,0,0,
0,0,766,766,0,766,766,0,766,766,0,766,766,0,0,0,0,766,766,0,0,766,766,0,0,0,737,737,0,0,0,0,
0,0,766,766,0,766,766,0,766,766,0,766,766,766,766,766,0,766,766,766,766,766,766,0,0,0,737,737,0,0,0,0,
0,0,766,766,0,766,766,0,766,766,0,766,766,766,766,766,0,766,766,0,0,766,766,0,0,0,737,737,0,0,0,0,
0,0,766,766,0,766,766,0,766,766,0,766,766,0,0,0,0,766,766,0,0,766,766,0,0,0,737,737,0,0,0,0,
0,0,766,766,0,766,766,0,766,766,0,766,766,0,0,0,0,766,766,0,0,766,766,0,0,0,737,737,0,0,0,0,
0,0,766,766,0,766,766,0,766,766,0,766,766,766,766,766,0,766,766,0,0,766,766,0,0,0,737,737,0,0,0,0,
0,0,766,766,0,766,766,0,766,766,0,766,766,766,766,766,0,766,766,0,0,766,766,0,0,0,737,737,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,737,737,737,737,737,737,0,737,737,0,0,737,737,0,737,737,737,737,737,0,737,737,737,737,737,737,0,0,0,
0,0,0,737,737,737,737,737,737,0,737,737,0,0,737,737,0,737,737,0,737,737,0,737,737,767,737,737,737,0,0,0,
0,0,0,737,737,0,0,0,0,0,737,737,0,0,737,737,0,737,737,0,737,737,0,0,0,737,737,0,0,0,0,0,
0,0,0,737,737,0,0,0,0,0,737,737,0,0,737,737,0,737,737,0,737,737,0,0,0,737,737,0,0,0,0,0,
0,0,0,737,737,737,737,737,737,0,737,737,737,737,737,737,0,737,737,0,737,737,0,0,0,737,737,0,0,0,0,0,
0,0,0,737,737,737,737,737,737,0,737,737,737,737,737,737,0,737,737,0,768,737,0,0,0,737,737,0,0,0,0,0,
0,0,0,0,0,0,0,737,737,0,737,737,0,0,737,737,0,737,737,0,737,737,0,0,0,737,737,0,0,0,0,0,
0,0,0,0,0,0,0,737,737,0,737,737,0,0,737,737,0,737,737,0,737,737,0,0,0,737,737,0,0,0,0,0,
0,0,0,737,737,737,737,737,737,0,737,737,0,0,737,737,0,737,737,0,737,737,0,0,0,737,737,0,0,0,0,0,
0,0,0,737,737,737,737,737,737,0,737,737,0,0,737,737,0,737,737,737,737,737,0,0,0,737,737,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

